cpu_temp, gpu_temp, mem_usage, cpu_usage, gpu_usage
66.903225, 48.000000, 0.066103, 18.900000, 2.200000
67.000000, 48.000000, 0.064887, 18.900000, 2.250000
67.400000, 48.000000, 0.057211, 18.900000, 0.400000
68.000000, 48.000000, 0.055982, 18.900000, 0.600000
67.617647, 47.250000, 0.061470, 18.900000, 1.500000
67.000000, 47.142857, 0.063841, 19.000000, 0.428571
66.607142, 47.000000, 0.063619, 19.000000, 1.000000
66.520000, 47.000000, 0.061738, 19.000000, 0.666666
66.277777, 47.000000, 0.062440, 19.000000, 2.250000
67.000000, 47.000000, 0.054216, 19.000000, 1.000000
67.000000, 47.000000, 0.054453, 19.078571, 1.000000
67.000000, 47.000000, 0.053970, 19.100000, 1.000000
67.000000, 47.000000, 0.057401, 19.100000, 1.000000
67.000000, 47.000000, 0.061012, 19.100000, 0.000000
0.000000, 47.000000, 0.062975, 19.100000, 0.666666
66.000000, 47.000000, 0.062609, 19.100000, 1.833333
66.000000, 47.000000, 0.055828, 19.200000, 0.250000
66.000000, 47.000000, 0.055170, 19.200000, 0.666666
67.000000, 47.000000, 0.058069, 19.200000, 0.666666
66.722222, 47.000000, 0.057271, 19.200000, 1.000000
66.473684, 47.000000, 0.058350, 19.200000, 0.500000
0.000000, 47.000000, 0.061131, 19.215384, 0.500000
66.000000, 47.000000, 0.054701, 19.300000, 0.333333
0.000000, 47.000000, 0.064537, 19.300000, 0.642857
66.965517, 47.000000, 0.064433, 19.300000, 1.250000
66.000000, 47.000000, 0.070012, 19.300000, 0.750000
66.736842, 47.000000, 0.065850, 19.400000, 0.600000
66.000000, 47.000000, 0.068584, 19.400000, 0.400000
66.000000, 47.000000, 0.064570, 19.400000, 0.600000
66.000000, 47.000000, 0.057173, 19.400000, 2.000000
66.000000, 47.000000, 0.049108, 19.400000, 1.500000
66.659090, 47.000000, 0.053506, 19.400000, 1.000000
67.000000, 47.000000, 0.060373, 19.500000, 0.666666
66.777777, 47.000000, 0.059646, 19.500000, 1.200000
66.424242, 47.000000, 0.059386, 19.500000, 0.000000
66.977272, 47.000000, 0.065415, 19.500000, 0.750000
66.771428, 47.000000, 0.062592, 19.500000, 0.750000
67.000000, 47.000000, 0.063686, 19.595652, 0.437500
66.000000, 46.750000, 0.057737, 19.600000, 0.750000
65.000000, 47.000000, 0.054460, 19.600000, 0.600000
66.000000, 47.000000, 0.054516, 19.600000, 0.666666
66.000000, 47.000000, 0.052084, 19.600000, 1.250000
65.739130, 47.000000, 0.060140, 19.600000, 0.800000
0.000000, 46.750000, 0.070418, 19.692307, 0.600000
65.000000, 46.800000, 0.067611, 19.700000, 0.000000
65.035714, 46.800000, 0.063052, 19.700000, 0.400000
65.000000, 46.666666, 0.062434, 19.700000, 1.333333
65.000000, 46.750000, 0.062064, 19.700000, 1.000000
65.000000, 47.000000, 0.051023, 19.700000, 0.625000
66.000000, 47.000000, 0.049401, 19.800000, 2.250000
66.342857, 47.000000, 0.060309, 19.800000, 0.714285
67.000000, 47.000000, 0.060385, 19.800000, 0.833333
66.000000, 47.000000, 0.068614, 19.800000, 0.500000
66.000000, 47.000000, 0.064403, 19.800000, 1.400000
66.714285, 47.000000, 0.059566, 19.800000, 1.000000
66.000000, 47.000000, 0.059435, 19.900000, 0.750000
66.000000, 46.933333, 0.059882, 19.900000, 0.562500
66.678571, 47.000000, 0.058483, 19.900000, 1.000000
66.571428, 47.000000, 0.048514, 19.900000, 1.000000
0.000000, 47.000000, 0.053603, 19.900000, 0.750000
66.538461, 47.000000, 0.061298, 20.000000, 2.000000
66.000000, 47.000000, 0.064670, 20.000000, 1.500000
66.000000, 47.000000, 0.066476, 20.000000, 0.666666
66.375000, 47.000000, 0.063725, 20.000000, 0.555555
67.000000, 47.000000, 0.074824, 20.000000, 0.166666
66.294117, 47.000000, 0.074983, 20.040909, 0.500000
65.136363, 46.600000, 0.066415, 20.100000, 0.666666
66.000000, 47.000000, 0.064954, 20.100000, 2.000000
65.642857, 46.250000, 0.063173, 20.100000, 1.000000
65.956521, 46.000000, 0.063067, 20.100000, 2.333333
66.000000, 46.333333, 0.059206, 20.100000, 0.000000
66.000000, 46.600000, 0.057239, 20.108333, 1.000000
66.289473, 46.000000, 0.053404, 20.200000, 0.333333
66.000000, 46.750000, 0.061729, 20.200000, 0.250000
67.000000, 47.000000, 0.064825, 20.200000, 0.400000
66.206896, 47.000000, 0.062475, 20.200000, 0.000000
66.000000, 47.000000, 0.062560, 20.200000, 0.750000
66.000000, 47.000000, 0.061759, 20.200000, 0.500000
66.000000, 47.000000, 0.059009, 20.300000, 0.875000
66.000000, 47.000000, 0.065188, 20.300000, 0.444444
0.000000, 46.500000, 0.058328, 20.300000, 0.000000
66.000000, 46.500000, 0.052375, 20.300000, 2.000000
66.000000, 47.000000, 0.057428, 20.300000, 1.200000
66.225806, 47.000000, 0.060260, 20.300000, 0.500000
0.000000, 47.000000, 0.065018, 20.400000, 0.000000
66.000000, 46.750000, 0.061647, 20.400000, 1.000000
66.000000, 46.750000, 0.054446, 20.400000, 0.500000
66.000000, 47.000000, 0.050503, 20.400000, 2.250000
66.000000, 47.000000, 0.049958, 20.400000, 0.333333
66.000000, 47.000000, 0.051066, 20.400000, 1.000000
66.959183, 47.000000, 0.052211, 20.400000, 0.250000
66.303030, 47.000000, 0.052981, 20.500000, 0.333333
66.000000, 47.000000, 0.055174, 20.500000, 1.750000
66.937500, 47.000000, 0.054457, 20.500000, 0.250000
66.000000, 46.750000, 0.058396, 20.500000, 0.800000
66.000000, 47.000000, 0.054354, 20.500000, 0.538461
66.000000, 47.000000, 0.052026, 20.500000, 0.750000
65.600000, 47.000000, 0.051410, 20.500000, 0.800000
65.000000, 46.250000, 0.050654, 20.500000, 0.750000
64.000000, 46.000000, 0.047521, 20.500000, 2.000000
