cpu_temp, gpu_temp, mem_usage, cpu_usage, gpu_usage
64.021739, 47.000000, 0.064257, 18.800000, 0.400000
64.600000, 47.500000, 0.064177, 18.800000, 1.750000
65.000000, 48.000000, 0.055724, 18.800000, 1.000000
66.000000, 48.000000, 0.052038, 18.800000, 0.750000
67.000000, 48.000000, 0.052410, 18.900000, 0.500000
0.000000, 48.000000, 0.061959, 18.900000, 2.000000
67.736842, 48.000000, 0.054460, 18.900000, 0.333333
67.617021, 47.857142, 0.055021, 18.900000, 0.333333
67.488888, 47.166666, 0.055501, 18.900000, 1.285714
67.000000, 47.250000, 0.057934, 19.000000, 0.250000
66.973684, 47.000000, 0.060968, 19.000000, 0.750000
66.944444, 47.000000, 0.059922, 19.000000, 0.000000
66.833333, 47.000000, 0.065187, 19.000000, 0.600000
67.000000, 47.000000, 0.054151, 19.000000, 1.000000
67.000000, 47.000000, 0.055466, 19.100000, 0.500000
66.978723, 47.000000, 0.055352, 19.100000, 0.250000
66.000000, 47.000000, 0.053280, 19.100000, 0.600000
66.121212, 47.000000, 0.053220, 19.100000, 1.500000
67.000000, 47.000000, 0.057924, 19.100000, 0.200000
66.787878, 47.000000, 0.063907, 19.157142, 0.375000
66.000000, 47.000000, 0.059984, 19.200000, 1.000000
67.000000, 47.000000, 0.059699, 19.200000, 0.250000
66.130434, 47.000000, 0.057028, 19.200000, 1.666666
66.000000, 47.000000, 0.056046, 19.200000, 0.666666
67.000000, 47.000000, 0.055382, 19.200000, 0.500000
66.552631, 47.000000, 0.064501, 19.300000, 1.000000
66.000000, 47.000000, 0.060344, 19.300000, 1.250000
66.297872, 47.000000, 0.068747, 19.300000, 0.700000
66.521739, 47.000000, 0.064164, 19.300000, 1.250000
66.000000, 47.000000, 0.068879, 19.300000, 0.666666
66.518518, 47.000000, 0.067658, 19.384615, 0.571428
66.000000, 47.000000, 0.061039, 19.400000, 0.500000
66.000000, 47.000000, 0.050926, 19.400000, 1.250000
66.000000, 47.000000, 0.050770, 19.400000, 1.500000
0.000000, 47.000000, 0.060794, 19.400000, 0.666666
66.000000, 47.000000, 0.062453, 19.400000, 0.400000
66.743589, 47.000000, 0.059953, 19.500000, 0.750000
66.852941, 47.000000, 0.060714, 19.500000, 1.250000
66.500000, 47.000000, 0.059074, 19.500000, 0.000000
66.979166, 47.000000, 0.065621, 19.500000, 0.571428
66.769230, 47.000000, 0.061918, 19.500000, 0.750000
