cpu_temp, gpu_temp, mem_usage, cpu_usage, gpu_usage
66.016203, 45.954545, 76.045181, 87.420952, 0.045454
65.785000, 45.871794, 79.084989, 85.489285, 0.000000
65.707207, 45.947368, 79.636635, 83.466666, 0.000000
65.896202, 45.984375, 80.164009, 81.645679, 0.000000
65.896226, 46.042253, 80.482267, 80.025287, 0.014492
66.036036, 46.122448, 81.232520, 78.525531, 0.000000
66.169665, 46.095238, 81.605761, 77.216470, 0.000000
66.100456, 46.140350, 81.815777, 76.042045, 0.000000
66.070048, 46.137254, 82.329044, 74.918072, 0.000000
66.299303, 46.421875, 82.764852, 73.895505, 0.000000
66.408759, 46.333333, 83.135382, 72.946428, 0.000000
66.583743, 46.720000, 83.313027, 72.051190, 0.013157
66.542288, 46.523076, 84.017381, 71.245454, 0.000000
66.604651, 46.716417, 84.358925, 70.481818, 0.000000
66.514018, 46.457627, 84.941684, 69.754117, 0.000000
66.256944, 46.172839, 85.101818, 69.080681, 0.000000
66.457831, 46.363636, 85.633844, 68.447674, 0.000000
66.754854, 46.763636, 85.909548, 67.879220, 0.000000
66.673708, 46.790697, 86.438925, 67.357471, 0.000000
66.823383, 46.833333, 86.963896, 66.859302, 0.020408
66.637231, 46.810810, 87.469968, 66.397674, 0.000000
66.858468, 46.985915, 87.815522, 65.931034, 0.013513
66.950118, 46.925373, 88.151709, 65.479545, 0.000000
66.165876, 46.290322, 88.668998, 65.056976, 0.000000
66.364705, 46.913793, 89.017654, 64.660714, 0.000000
66.806763, 46.913793, 89.773896, 64.294382, 0.000000
66.943902, 46.983870, 89.975709, 63.943181, 0.000000
66.957303, 47.039473, 90.490676, 63.587096, 0.000000
67.100896, 47.160000, 90.837636, 63.247777, 0.000000
66.974299, 46.822580, 91.373656, 62.933750, 0.000000
67.012254, 47.045454, 91.797942, 62.645238, 0.000000
67.204275, 47.368421, 92.010372, 62.371764, 0.013513
67.187500, 47.113402, 92.630002, 62.078947, 0.000000
67.070175, 47.117647, 93.162956, 61.800000, 0.000000
67.083526, 47.212765, 93.722043, 61.555913, 0.000000
67.486746, 47.639344, 93.980577, 61.313333, 0.000000
67.314769, 47.704545, 94.560520, 61.083529, 0.000000
67.249400, 47.604166, 94.548662, 60.870731, 0.000000
67.197849, 47.555555, 94.658188, 60.661538, 0.000000
67.436018, 47.736111, 93.845114, 60.444186, 0.000000
67.019607, 47.194444, 94.663582, 60.253409, 0.000000
66.987745, 47.160714, 93.642370, 60.063953, 0.035087
66.990846, 47.211538, 93.917008, 59.878409, 0.000000
67.014184, 47.578947, 94.230782, 59.700000, 0.000000
67.011441, 47.638297, 93.927229, 59.533333, 0.000000
67.485327, 48.000000, 94.131573, 59.354945, 0.000000
67.007594, 47.350877, 93.917764, 59.191358, 0.000000
67.000000, 47.100000, 93.591576, 59.039560, 0.000000
66.933649, 47.176470, 94.135747, 58.873626, 0.000000
67.012165, 47.183673, 94.085157, 58.742682, 0.000000
67.134433, 47.764705, 94.030351, 58.606896, 0.000000
67.041162, 47.388888, 94.000487, 58.464285, 0.000000
67.244755, 47.353846, 93.862620, 58.336956, 0.000000
66.995680, 47.096774, 94.352596, 58.191578, 0.000000
67.095121, 47.289473, 94.762625, 58.061363, 0.000000
67.513513, 47.730769, 94.690683, 57.943617, 0.000000
67.110576, 47.468750, 93.760718, 57.824705, 0.000000
67.438202, 47.848484, 93.586169, 57.714606, 0.000000
67.392857, 47.298507, 94.093396, 57.588636, 0.000000
67.311435, 47.841269, 94.008890, 57.481395, 0.000000
67.565989, 47.866666, 94.044880, 57.379761, 0.000000
67.088888, 47.301886, 94.270673, 57.271739, 0.000000
67.083140, 47.279069, 94.573292, 57.169879, 0.000000
66.250632, 46.162162, 94.261939, 57.085185, 0.000000
65.180365, 45.467741, 93.710856, 56.984615, 0.000000
65.710396, 45.796875, 93.727900, 56.893827, 0.000000
64.960556, 44.841269, 94.411580, 56.800000, 0.000000
64.322966, 44.060606, 94.074572, 56.703448, 0.000000
64.043795, 44.000000, 93.916233, 56.623529, 0.000000
63.617283, 43.270270, 93.647093, 56.553086, 0.000000
63.185185, 43.211538, 93.575197, 56.489743, 0.000000
63.988662, 44.020000, 94.130297, 56.400000, 0.000000
63.628235, 43.586206, 94.263115, 56.303333, 0.000000
63.855696, 43.852941, 93.529909, 56.229629, 0.000000
63.484107, 43.259259, 93.659983, 56.179069, 0.000000
64.002369, 44.638297, 94.003441, 56.100000, 0.000000
64.279126, 44.312500, 94.470170, 56.019767, 0.000000
63.492610, 43.492957, 94.429988, 55.957647, 0.000000
64.607709, 44.818181, 94.639210, 55.900000, 0.000000
64.732227, 44.852941, 94.442420, 55.800000, 0.000000
64.806146, 44.729729, 94.780770, 55.754761, 0.000000
64.901639, 44.968750, 94.720289, 55.700000, 0.000000
64.916279, 45.160714, 93.682927, 55.617582, 0.000000
65.069212, 45.259259, 93.750292, 55.575903, 0.000000
64.953658, 45.000000, 94.342572, 55.500000, 0.000000
64.016548, 43.838709, 94.252435, 55.442222, 0.000000
63.997536, 43.737500, 93.672355, 55.400000, 0.000000
63.971428, 43.939759, 94.059748, 55.303448, 0.011363
63.558252, 43.661016, 94.025744, 55.274117, 0.000000
63.484924, 43.238095, 94.146570, 55.200000, 0.000000
63.796163, 43.694915, 93.877032, 55.162790, 0.000000
63.522875, 43.095238, 93.814485, 55.100000, 0.000000
64.500000, 44.363636, 94.219656, 55.037179, 0.000000
63.370927, 43.094594, 94.388314, 55.000000, 0.000000
63.357647, 43.076923, 93.920556, 54.933720, 0.000000
64.225419, 44.454545, 93.864387, 54.900000, 0.000000
63.920673, 43.666666, 94.214369, 54.831395, 0.000000
64.009732, 44.023809, 94.695952, 54.800000, 0.000000
63.909738, 44.432432, 94.325319, 54.738636, 0.000000
64.503579, 44.753623, 93.320950, 54.700000, 0.000000
