cpu_temp, gpu_temp, mem_usage, cpu_usage, gpu_usage
65.711904, 45.852941, 79.238532, 85.718181, 0.000000
65.730952, 45.962962, 79.633346, 83.650000, 0.000000
65.857142, 45.985714, 80.148651, 81.743181, 0.000000
65.885644, 46.042253, 80.536622, 80.069767, 0.014492
66.021951, 46.106382, 80.976139, 78.630588, 0.000000
66.167832, 46.093023, 81.723347, 77.295348, 0.000000
66.111111, 46.135593, 81.925924, 76.122352, 0.000000
66.049783, 46.109090, 82.213484, 74.970652, 0.000000
66.265700, 46.396825, 82.841471, 73.908433, 0.000000
66.387527, 46.360000, 82.989881, 72.950000, 0.000000
66.607500, 46.732394, 83.437540, 72.051190, 0.000000
66.522248, 46.492753, 83.933472, 71.250000, 0.000000
66.602272, 46.696969, 84.433034, 70.486813, 0.000000
66.527577, 46.457627, 84.758317, 69.761363, 0.000000
66.256351, 46.095238, 84.972728, 69.086666, 0.000000
66.461165, 46.352941, 85.423874, 68.447058, 0.000000
66.745192, 46.771929, 85.972981, 67.876923, 0.000000
66.655581, 46.800000, 86.729848, 67.362352, 0.000000
66.816582, 46.847826, 86.913481, 66.871428, 0.021276
66.642317, 46.800000, 87.455694, 66.431395, 0.031250
66.842615, 46.983606, 87.680645, 65.984883, 0.016129
66.960784, 46.948051, 88.220090, 65.535227, 0.000000
66.312649, 46.358208, 88.464084, 65.109090, 0.000000
66.320665, 46.867924, 89.094374, 64.721590, 0.000000
66.757425, 46.918032, 89.688633, 64.344827, 0.000000
66.916114, 46.985074, 90.047537, 63.972916, 0.000000
66.955773, 47.060606, 90.231506, 63.631325, 0.000000
67.034965, 47.152777, 90.981948, 63.304444, 0.000000
67.027842, 46.880000, 91.179939, 62.988095, 0.000000
67.007352, 46.948275, 91.705827, 62.692307, 0.000000
67.162995, 47.384615, 92.130472, 62.402222, 0.000000
67.134474, 47.088888, 92.413819, 62.110465, 0.000000
67.118721, 47.348837, 92.863448, 61.849411, 0.000000
67.093896, 47.208333, 93.426415, 61.600000, 0.000000
67.394472, 47.606557, 93.906338, 61.369767, 0.000000
67.426150, 47.763636, 94.261161, 61.126436, 0.000000
67.201735, 47.541666, 94.705241, 60.900000, 0.000000
67.239819, 47.548387, 94.705447, 60.682954, 0.000000
67.405034, 47.722222, 93.946476, 60.470454, 0.000000
67.046391, 47.263157, 94.596517, 60.271764, 0.000000
66.983253, 47.150943, 93.920640, 60.090804, 0.000000
66.990291, 47.222222, 93.788340, 59.914457, 0.045454
67.010204, 47.481481, 94.036772, 59.742352, 0.000000
67.004807, 47.581395, 93.806260, 59.562352, 0.000000
67.379232, 47.964912, 94.042613, 59.402298, 0.000000
67.096109, 47.392857, 94.129673, 59.238888, 0.000000
67.004545, 47.232558, 93.610092, 59.063218, 0.000000
66.946601, 47.035714, 93.854204, 58.925301, 0.000000
67.000000, 47.220000, 94.211387, 58.772289, 0.000000
67.084134, 47.534883, 94.371581, 58.645238, 0.000000
67.089834, 47.521739, 94.058968, 58.513636, 0.000000
67.308080, 47.758620, 93.890363, 58.374698, 0.000000
66.951612, 47.027027, 93.930486, 58.252222, 0.000000
67.029147, 47.225000, 94.748508, 58.123863, 0.000000
67.286432, 47.583333, 94.670259, 57.990476, 0.000000
67.360091, 47.675675, 94.290921, 57.873563, 0.000000
67.260240, 47.655172, 93.528878, 57.762352, 0.000000
67.455156, 47.980392, 93.910501, 57.649462, 0.000000
67.214457, 47.260273, 93.918522, 57.530681, 0.000000
67.541666, 47.969696, 93.937360, 57.423529, 0.000000
67.278772, 47.453333, 93.997353, 57.321250, 0.000000
67.126436, 47.487179, 94.458157, 57.221111, 0.000000
