cpu_temp, gpu_temp, mem_usage, cpu_usage, gpu_usage
0.000000, 48.000000, 0.249108, 0.000000, 3.108433
0.000000, 49.261363, 0.248770, 0.000000, 3.483516
0.000000, 49.711018, 0.247869, 0.000000, 12.813559
0.000000, 48.560975, 0.249710, 0.000000, 17.545454
0.000000, 47.475000, 0.246997, 0.000000, 16.775000
0.000000, 47.000000, 0.256732, 0.000000, 19.777777
0.000000, 47.000000, 0.256973, 0.000000, 25.428571
0.000000, 47.000000, 0.257083, 0.000000, 17.250000
0.000000, 49.000000, 0.254875, 0.000000, 3.571428
0.000000, 49.000000, 0.255983, 0.000000, 5.333333
0.000000, 49.000000, 0.255716, 0.000000, 4.230769
0.000000, 49.000000, 0.257054, 0.000000, 3.416666
0.000000, 48.000000, 0.258760, 0.000000, 5.583333
0.000000, 46.200000, 0.256337, 0.000000, 12.272727
0.000000, 46.000000, 0.250605, 0.000000, 4.862068
0.000000, 46.000000, 0.250063, 0.000000, 8.461538
0.000000, 47.000000, 0.255412, 0.000000, 6.576923
0.000000, 47.000000, 0.250335, 0.000000, 7.615384
0.000000, 47.000000, 0.306579, 0.000000, 5.285714
0.000000, 46.500000, 0.297595, 0.000000, 2.000000
0.000000, 46.000000, 0.303224, 0.000000, 9.666666
0.000000, 46.000000, 0.297204, 0.000000, 5.315789
0.000000, 46.000000, 0.293796, 0.000000, 4.937500
0.000000, 46.000000, 0.294692, 0.000000, 10.777777
0.000000, 45.000000, 0.296059, 0.000000, 1.923076
0.000000, 44.000000, 0.296435, 0.000000, 11.320000
0.000000, 43.966666, 0.295432, 0.000000, 1.666666
0.000000, 43.000000, 0.292697, 0.000000, 1.470588
0.000000, 43.000000, 0.291924, 0.000000, 1.880000
0.000000, 43.000000, 0.293937, 0.000000, 1.260869
0.000000, 42.200000, 0.292318, 0.000000, 1.333333
0.000000, 45.000000, 0.294420, 0.000000, 0.551724
0.000000, 45.571428, 0.288671, 0.000000, 0.785714
0.000000, 44.714285, 0.298643, 0.000000, 2.875000
0.000000, 44.000000, 0.298244, 0.000000, 1.583333
0.000000, 43.000000, 0.295467, 0.000000, 3.000000
0.000000, 43.000000, 0.292622, 0.000000, 4.000000
0.000000, 42.000000, 0.291187, 0.000000, 1.833333
0.000000, 44.000000, 0.294978, 0.000000, 0.842105
0.000000, 43.000000, 0.293540, 0.000000, 2.142857
0.000000, 43.000000, 0.295496, 0.000000, 3.000000
0.000000, 42.900000, 0.291861, 0.000000, 0.000000
0.000000, 42.380952, 0.287786, 0.000000, 7.250000
0.000000, 42.040000, 0.290990, 0.000000, 3.178571
0.000000, 42.000000, 0.290384, 0.000000, 1.111111
0.000000, 42.000000, 0.290881, 0.000000, 5.550000
0.000000, 44.000000, 0.294584, 0.000000, 1.620689
0.000000, 46.000000, 0.309376, 0.000000, 2.666666
0.000000, 46.000000, 0.307019, 0.000000, 2.000000
0.000000, 44.000000, 0.295546, 0.000000, 13.642857
0.000000, 44.000000, 0.294225, 0.000000, 15.256410
