cpu_temp, gpu_temp, mem_usage, cpu_usage, gpu_usage
67.100000, 48.000000, 0.060391, 18.900000, 1.363636
67.730769, 48.000000, 0.058962, 18.900000, 0.250000
67.216216, 47.000000, 0.061843, 18.900000, 1.000000
67.000000, 47.000000, 0.063638, 18.987500, 0.666666
66.440000, 47.000000, 0.063380, 19.000000, 0.750000
66.400000, 47.000000, 0.061114, 19.000000, 0.666666
66.250000, 47.000000, 0.061392, 19.000000, 1.800000
67.000000, 47.000000, 0.054583, 19.000000, 1.000000
67.000000, 47.000000, 0.054536, 19.076923, 0.666666
67.000000, 47.000000, 0.054903, 19.100000, 1.333333
67.000000, 47.000000, 0.059323, 19.100000, 1.000000
66.935483, 47.000000, 0.061183, 19.100000, 0.000000
66.916666, 47.000000, 0.061572, 19.100000, 0.666666
66.000000, 47.000000, 0.064235, 19.100000, 1.571428
66.000000, 47.000000, 0.054660, 19.200000, 0.250000
66.000000, 47.000000, 0.054718, 19.200000, 1.000000
67.000000, 47.000000, 0.056624, 19.200000, 0.600000
66.833333, 47.000000, 0.057478, 19.200000, 1.200000
66.380952, 47.000000, 0.059088, 19.200000, 0.500000
66.000000, 47.000000, 0.060412, 19.220000, 0.500000
66.000000, 47.000000, 0.054074, 19.300000, 0.400000
66.000000, 47.000000, 0.059730, 19.300000, 0.500000
66.727272, 47.000000, 0.059786, 19.300000, 1.066666
66.000000, 47.000000, 0.065912, 19.300000, 1.000000
0.000000, 47.000000, 0.058521, 19.326666, 0.800000
66.032786, 47.000000, 0.046761, 19.400000, 1.750000
66.350877, 47.000000, 0.050605, 19.400000, 0.600000
66.000000, 47.000000, 0.062273, 19.400000, 0.500000
66.000000, 47.000000, 0.065260, 19.400000, 1.000000
66.000000, 47.000000, 0.064001, 19.400000, 0.400000
66.058823, 47.000000, 0.060221, 19.461538, 0.200000
66.918918, 47.000000, 0.055209, 19.500000, 0.250000
0.000000, 47.000000, 0.054914, 19.500000, 0.833333
66.731707, 47.000000, 0.054566, 19.500000, 1.750000
67.000000, 47.000000, 0.062455, 19.500000, 0.600000
66.931034, 47.000000, 0.064691, 19.500000, 1.000000
67.000000, 47.000000, 0.070641, 19.600000, 0.285714
66.000000, 47.000000, 0.066162, 19.600000, 0.333333
65.833333, 47.000000, 0.063876, 19.600000, 0.250000
65.937500, 47.000000, 0.065757, 19.600000, 0.750000
65.027027, 46.500000, 0.066221, 19.600000, 0.333333
65.000000, 46.333333, 0.068774, 19.660000, 0.600000
65.000000, 46.666666, 0.066531, 19.700000, 0.333333
65.000000, 46.250000, 0.051952, 19.700000, 0.666666
66.000000, 46.666666, 0.050201, 19.700000, 1.000000
0.000000, 47.000000, 0.053524, 19.700000, 1.400000
66.000000, 47.000000, 0.061848, 19.700000, 0.750000
65.923076, 47.000000, 0.064319, 19.769230, 0.571428
0.000000, 47.000000, 0.065324, 19.800000, 0.307692
66.615384, 47.000000, 0.065199, 19.800000, 0.800000
66.000000, 47.000000, 0.066312, 19.800000, 0.500000
66.000000, 47.000000, 0.060283, 19.800000, 0.500000
66.205882, 47.000000, 0.056918, 19.800000, 1.333333
66.000000, 47.000000, 0.056321, 19.900000, 0.400000
66.000000, 46.500000, 0.055163, 19.900000, 0.250000
0.000000, 47.000000, 0.058744, 19.900000, 0.500000
66.648648, 47.000000, 0.053521, 19.900000, 0.750000
67.000000, 47.000000, 0.064718, 19.900000, 0.333333
66.769230, 47.000000, 0.065110, 19.900000, 1.500000
66.000000, 47.000000, 0.064265, 19.973333, 0.500000
66.000000, 47.000000, 0.066722, 20.000000, 1.250000
66.000000, 47.000000, 0.066639, 20.000000, 0.857142
66.000000, 47.000000, 0.063786, 20.000000, 0.666666
67.000000, 47.000000, 0.063931, 20.000000, 0.333333
0.000000, 47.000000, 0.075889, 20.000000, 0.500000
65.000000, 46.000000, 0.051993, 20.100000, 0.750000
65.912280, 46.800000, 0.052877, 20.100000, 1.200000
66.000000, 47.000000, 0.060096, 20.100000, 1.200000
65.883720, 46.000000, 0.060748, 20.100000, 0.666666
66.000000, 46.000000, 0.058732, 20.100000, 0.750000
0.000000, 46.000000, 0.057751, 20.100000, 0.250000
66.000000, 47.000000, 0.061219, 20.192857, 1.250000
66.000000, 46.000000, 0.057805, 20.200000, 0.200000
66.368421, 46.400000, 0.058214, 20.200000, 1.000000
66.978723, 47.000000, 0.056453, 20.200000, 0.500000
66.815789, 47.000000, 0.057742, 20.200000, 0.000000
66.000000, 47.000000, 0.059647, 20.200000, 0.666666
66.000000, 47.000000, 0.062570, 20.245454, 1.000000
66.000000, 47.000000, 0.062071, 20.300000, 0.666666
0.000000, 47.000000, 0.071654, 20.300000, 0.500000
66.000000, 46.800000, 0.062800, 20.300000, 0.800000
66.000000, 46.666666, 0.055530, 20.300000, 2.000000
66.000000, 46.500000, 0.050736, 20.300000, 1.600000
67.000000, 47.000000, 0.051270, 20.300000, 1.500000
66.452380, 47.000000, 0.058258, 20.400000, 1.125000
66.000000, 47.000000, 0.060756, 20.400000, 0.166666
66.000000, 47.000000, 0.061850, 20.400000, 0.750000
66.000000, 47.000000, 0.061188, 20.400000, 0.250000
66.000000, 46.666666, 0.060515, 20.400000, 0.000000
66.000000, 47.000000, 0.059240, 20.400000, 0.666666
66.000000, 47.000000, 0.055629, 20.430769, 0.000000
66.000000, 47.000000, 0.056681, 20.500000, 0.500000
66.000000, 47.000000, 0.059763, 20.500000, 1.200000
66.000000, 46.500000, 0.054969, 20.500000, 0.750000
66.000000, 47.000000, 0.053335, 20.500000, 0.333333
66.000000, 47.000000, 0.052362, 20.500000, 0.750000
66.000000, 47.000000, 0.049377, 20.500000, 1.000000
65.200000, 47.000000, 0.049481, 20.500000, 0.750000
65.000000, 46.250000, 0.048466, 20.500000, 0.750000
64.274193, 46.000000, 0.047355, 20.500000, 2.000000
