cpu_temp, gpu_temp, mem_usage, cpu_usage, gpu_usage
65.764568, 45.898550, 78.988056, 86.143478, 0.000000
65.634482, 45.981132, 79.468651, 84.011250, 0.000000
65.870159, 46.000000, 79.953000, 82.148863, 0.000000
65.834532, 45.924528, 80.505186, 80.443373, 0.017857
66.016990, 46.068181, 80.839729, 78.995402, 0.000000
66.129113, 46.188679, 81.311559, 77.671590, 0.000000
66.160550, 46.062500, 81.868381, 76.462790, 0.000000
66.053789, 46.145161, 82.100483, 75.326829, 0.000000
66.115566, 46.113207, 82.701537, 74.280232, 0.000000
66.518248, 46.578947, 82.870535, 73.314117, 0.000000
66.486363, 46.739726, 83.140448, 72.357608, 0.000000
66.618453, 46.592105, 83.811851, 71.507954, 0.000000
66.550505, 46.650000, 84.053028, 70.756097, 0.000000
66.508968, 46.540983, 84.667485, 70.029213, 0.000000
66.250585, 46.135802, 84.992313, 69.342352, 0.000000
66.324390, 46.327868, 85.391897, 68.702352, 0.000000
66.747072, 46.822580, 85.878463, 68.110465, 0.000000
66.652912, 46.692307, 86.026937, 67.551190, 0.000000
66.749391, 46.775510, 86.771619, 67.058620, 0.019607
66.693236, 46.757575, 87.257352, 66.586363, 0.000000
66.732323, 46.956521, 87.754898, 66.144303, 0.021276
66.973995, 46.976190, 87.924698, 65.693181, 0.000000
66.603248, 46.583333, 88.537634, 65.252747, 0.000000
66.204275, 46.633333, 89.031440, 64.844318, 0.000000
66.623287, 46.914285, 89.407316, 64.450561, 0.000000
66.878220, 47.000000, 90.072265, 64.082022, 0.000000
66.955294, 46.945454, 90.216477, 63.738554, 0.000000
67.000000, 47.086956, 90.746454, 63.398901, 0.000000
67.095555, 47.015151, 91.196728, 63.055434, 0.000000
66.983333, 46.957142, 91.653514, 62.746590, 0.000000
67.092511, 47.285714, 92.126504, 62.457777, 0.000000
67.160633, 47.127906, 92.446650, 62.152747, 0.000000
67.142212, 47.122807, 92.946152, 61.878651, 0.000000
67.101204, 47.204081, 93.434304, 61.623255, 0.000000
67.314009, 47.566666, 93.757446, 61.394186, 0.000000
67.456521, 47.763636, 94.310066, 61.167857, 0.000000
67.234866, 47.723404, 94.423267, 60.941666, 0.000000
67.216981, 47.471698, 94.877143, 60.733333, 0.000000
67.387096, 47.758620, 94.249530, 60.525882, 0.000000
67.112866, 47.440000, 94.351898, 60.321839, 0.000000
66.981651, 47.133333, 94.076758, 60.128089, 0.000000
66.988839, 47.200000, 93.838623, 59.942045, 0.043478
67.011682, 47.431034, 93.843883, 59.749411, 0.000000
67.004901, 47.487804, 93.938725, 59.580722, 0.000000
67.328767, 47.943396, 94.213694, 59.421348, 0.000000
67.155502, 47.363636, 94.185604, 59.249411, 0.000000
67.009009, 47.368421, 93.998297, 59.088636, 0.000000
66.948979, 47.129032, 93.865697, 58.941250, 0.000000
66.997652, 47.317073, 94.101662, 58.805813, 0.000000
67.075980, 47.512820, 94.046744, 58.662962, 0.000000
67.101382, 47.564102, 93.924650, 58.537209, 0.000000
67.307328, 47.746031, 93.845008, 58.393258, 0.000000
66.956321, 46.937500, 94.118757, 58.262068, 0.000000
